name,strand,start,end,chrom
Ikbkg,+,74393290,74453778,chrX
Ikzf1,+,11685924,11772926,chr11
Ikzf2,-,69531209,69685960,chr1
Ikzf3,-,98464692,98546031,chr11
Ikzf4,-,128632414,128645993,chr10
Ikzf5,-,131388648,131410478,chr7
Il10,+,131019844,131024970,chr1
Il10ra,-,45253838,45269146,chr9
Il10rb,+,91406234,91425834,chr16
Il11,-,4772377,4782857,chr7
Il11ra1,+,41760442,41769473,chr4
Il11ra2,-,3083,42665763,chr4_JH584294_random
Il12a,+,68690643,68698550,chr3
Il12b,+,44400062,44414677,chr11
Il12rb1,+,70808448,70821423,chr8
Il12rb2,-,67292017,67376137,chr6
Il13,-,53631322,53634702,chr11
Il13ra1,+,36112138,36171261,chrX
Il13ra2,-,147383477,147429192,chrX
Il15,-,82331623,82402586,chr8
Il15ra,+,11705292,11733985,chr2
Il16,-,83643062,83735490,chr7
Il17a,+,20730904,20734496,chr1
Il17b,+,61687934,61692537,chr18
Il17c,+,122422084,122423639,chr8
Il17d,+,57524828,57543166,chr14
Il17f,-,20777145,20784270,chr1
Il17ra,+,120463196,120483727,chr6
Il17rb,-,29996167,30008896,chr14
Il17rc,+,113471454,113483163,chr6
Il17rd,+,27039000,27107286,chr14
Il17re,+,113458483,113470751,chr6
Il18,+,50565367,50581837,chr9
Il18bp,-,102015076,102018155,chr7
Il18r1,+,40465551,40500854,chr1
Il18rap,+,40515361,40551705,chr1
Il19,-,130932655,130939241,chr1
Il1a,-,129299609,129309972,chr2
Il1b,-,129364579,129371120,chr2
Il1bos,+,129369901,129375733,chr2
Il1f10,+,24291195,24293820,chr2
Il1f5,+,24276953,24282432,chr2
Il1f6,+,24215416,24225701,chr2
Il1f8,+,24153171,24160103,chr2
Il1f9,+,24186475,24193567,chr2
Il1r1,+,40225079,40316177,chr1
Il1r2,+,40084767,40125226,chr1
Il1rap,+,26581704,26725147,chr16
Il1rapl1,-,86747241,88115623,chrX
Il1rapl2,+,137571548,138846955,chrX
Il1rl1,+,40429569,40465414,chr1
Il1rl2,+,40324626,40365471,chr1
Il1rn,+,24336859,24351491,chr2
Il2,-,37120715,37125954,chr3
Il20,-,130907191,130911296,chr1
Il20ra,+,19712586,19760053,chr10
Il20rb,-,100457718,100486473,chr9
Il21,-,37222758,37232636,chr3
Il21r,+,125603428,125633570,chr7
Il22,+,118204963,118210046,chr10
Il22ra1,+,135728158,135755383,chr4
Il22ra2,+,19622027,19634681,chr10
Il23a,-,128296139,128298084,chr10
Il23r,-,67422931,67491855,chr6
Il24,-,130882073,130887411,chr1
Il25,+,54932694,54935836,chr14
Il27,-,126589294,126594910,chr7
Il27ra,-,84030285,84042575,chr8
Il2ra,+,11642791,11693194,chr2
Il2rb,-,78480548,78495066,chr15
Il2rg,-,101264386,101268206,chrX
Il3,-,54265084,54267279,chr11
Il31,-,123480152,123482101,chr5
Il31ra,-,112522806,112580662,chr13
Il33,+,29925113,29960715,chr19
Il34,-,110741828,110805924,chr8
Il3ra,+,14346494,14355490,chr14
Il4,-,53612460,53618665,chr11
Il4i1,+,44836287,44840809,chr7
Il4ra,+,125552281,125579474,chr7
Il5,+,53720793,53725103,chr11
Il5ra,-,106710378,106749037,chr6
Il6,+,30013160,30019968,chr5
Il6ra,-,89869323,89913162,chr3
Il6st,+,112464069,112506860,chr13
Il7,-,7572076,7613427,chr3
Il7r,-,9506158,9529876,chr15
Il9,-,56479276,56482246,chr13
Il9r,-,32188996,32200279,chr11
Ildr1,+,36693977,36726804,chr16
Ildr2,+,166254138,166316832,chr1
Ilf2,+,90476200,90488379,chr3
Ilf3,+,21367870,21405363,chr9
Ilk,+,105736589,105742925,chr7
Ilkap,-,91375830,91398783,chr1
Iltifb,-,118289629,118295038,chr10
Ilvbl,+,78574499,78584502,chr10
Immp1l,+,105904637,105965558,chr2
Immp2l,+,41024089,41955588,chr12
Immt,+,71831319,71875266,chr6
Imp3,+,56937499,56938398,chr9
Imp4,+,34439828,34445747,chr1
Impa1,-,10313539,10331439,chr3
Impa2,+,67289222,67318841,chr18
Impact,+,12972251,12992948,chr18
Impad1,-,4764350,4793306,chr4
Impdh1,-,29200436,29216364,chr6
Impdh2,+,108560500,108565566,chr9
Impg1,-,80313329,80465438,chr9
Impg2,+,56204312,56273753,chr16
Ina,+,47014697,47024346,chr19
Inadl,+,98395825,98719603,chr4
Inafm1,-,16272012,16273692,chr7
Inafm2,+,118745757,118748810,chr2
Inca1,-,70688360,70700155,chr11
Incenp,-,9872296,9899533,chr19
Inf2,+,112588783,112615557,chr12
Ing1,+,11555761,11563251,chr8
Ing2,-,47667177,47675159,chr8
Ing3,+,21949614,21976037,chr6
Ing4,+,125039847,125049264,chr6
Ing5,+,93803964,93822100,chr1
Inha,+,75507076,75510354,chr1
Inhba,+,16014474,16027211,chr13
Inhbb,-,119415464,119422248,chr1
Inhbc,-,127356325,127370544,chr10
Inhbe,-,127349401,127351772,chr10
Inip,-,59769646,59783855,chr4
Inmt,-,55170626,55174990,chr6
Ino80,-,119373041,119477629,chr2
Ino80b,-,83121827,83125029,chr6
Ino80c,-,24104760,24121819,chr18
Ino80d,-,63047800,63114267,chr1
Ino80dos,+,63114470,63158295,chr1
Ino80e,-,126852432,126861463,chr7
Inpp1,-,52789419,52817688,chr1
Inpp4a,+,37299837,37410740,chr1
Inpp4b,+,81342561,82127917,chr8
Inpp5a,+,139389108,139579652,chr7
Inpp5b,+,124741849,124801511,chr4
Inpp5d,+,87620311,87720510,chr1
Inpp5e,-,26396248,26409219,chr2
Inpp5f,+,128611364,128696436,chr7
Inpp5j,-,3494271,3504821,chr11
Inpp5k,+,75631019,75648865,chr11
Inppl1,-,101822631,101838226,chr7
Ins1,+,52264322,52265458,chr19
Ins2,-,142678655,142679708,chr7
Insc,+,114745765,114850380,chr7
Insig1,+,28071411,28078662,chr5
Insig2,-,121304352,121332589,chr1
Insl3,+,71689251,71690577,chr8
Insl5,-,103017872,103026842,chr4
Insl6,-,29321353,29325318,chr19
Insm1,+,146221996,146225018,chr2
Insm2,+,55598916,55602017,chr12
Insr,-,3150921,3279617,chr8
Insrr,+,87796950,87816101,chr3
Ints1,-,139751281,139775678,chr5
Ints10,+,68793928,68829410,chr8
Ints12,+,133091952,133110985,chr3
Ints2,-,86210682,86257568,chr11
Ints3,-,90391379,90433636,chr3
Ints4,+,97480955,97541398,chr7
Ints5,+,8892986,8897890,chr19
Ints6,-,62676324,62761112,chr14
Ints7,+,191575635,191623690,chr1
Ints8,-,11199157,11254259,chr4
Ints9,+,64950044,65039835,chr14
Intu,+,40540766,40704774,chr3
Invs,+,48279759,48431953,chr4
Ip6k1,+,108002647,108048782,chr9
Ip6k2,+,108795993,108806333,chr9
Ip6k3,-,27143970,27167764,chr17
Ipcef1,-,6886364,7023185,chr10
Ipmk,+,71347792,71385885,chr10
Ipo11,-,106794438,106936915,chr13
Ipo13,-,117894492,117914999,chr4
Ipo4,-,55625628,55635678,chr14
Ipo5,+,120911193,120948044,chr14
Ipo7,+,110018424,110055114,chr7
Ipo8,-,148770683,148831467,chr6
Ipo9,-,135382314,135430491,chr1
Ipp,+,116507548,116538235,chr4
Ippk,+,49421222,49463060,chr13
Ipw,-,59619157,59678878,chr7
Iqca,-,90042131,90153401,chr1
Iqcb1,+,36828399,36872715,chr16
Iqcc,-,129615616,129619093,chr4
Iqcd,+,120589022,120607113,chr5
Iqce,-,140663504,140702378,chr5
Iqcf1,+,106499966,106502250,chr9
Iqcf3,-,106543388,106561625,chr9
Iqcf4,-,106568318,106570967,chr9
Iqcf5,+,106514572,106516003,chr9
Iqcf6,+,106626581,106627612,chr9
Iqcg,-,33014269,33056186,chr16
Iqch,-,63421619,63602448,chr9
Iqcj,+,67892219,68056593,chr3
Iqck,+,118855774,118972652,chr7
Iqgap1,-,80711582,80803331,chr7
Iqgap2,-,95627176,95891922,chr13
Iqgap3,+,88082050,88121048,chr3
Iqsec1,-,90659597,90810123,chr6
Iqsec2,+,152144267,152225237,chrX
Iqsec3,-,121372927,121473678,chr6
Iqub,-,24444864,24515067,chr6
Irak1,-,74013913,74023921,chrX
Irak1bp1,+,82829805,82847688,chr9
Irak2,+,113638466,113695027,chr6
Irak3,-,120141653,120201537,chr10
Irak4,+,94543659,94568316,chr15
Ireb2,+,54863754,54912534,chr9
Irf1,+,53770013,53778374,chr11
Irf2,+,46739744,46847458,chr8
Irf2bp1,+,19004064,19006763,chr7
Irf2bp2,-,126588295,126593436,chr8
Irf2bpl,-,86880702,86884814,chr12
Irf3,+,44997647,45002848,chr7
Irf4,+,30749257,30766927,chr13
Irf5,+,29526624,29537320,chr6
Irf6,+,193153111,193172035,chr1
Irf7,-,141263182,141266424,chr7
Irf8,+,120736357,120756692,chr8
Irf9,+,55603984,55610030,chr14
Irg1,+,103047011,103056573,chr14
Irgc1,-,24431925,24445682,chr7
Irgm1,-,48865248,48871346,chr11
Irgm2,+,58214976,58222783,chr11
Irgq,+,24530647,24538600,chr7
Irs1,-,82233104,82291439,chr1
Irs2,-,10986963,11008430,chr8
Irs3,-,137643031,137645714,chr5
Irs4,-,141710997,141725217,chrX
Irx1,-,71958231,71963723,chr13
Irx2,+,72628977,72634194,chr13
Irx3,-,91798510,91801654,chr8
Irx4,+,73260496,73269620,chr13
Irx5,+,92357795,92361456,chr8
Irx6,+,92674288,92680956,chr8
Isca1,-,59755414,59769789,chr13
Isca2,+,84773269,84775089,chr12
Iscu,+,113772811,113778282,chr5
Isg15,-,156199423,156200818,chr4
Isg20,+,78913423,78920396,chr7
Isg20l2,+,87930313,87940686,chr3
Isl1,-,116298269,116309688,chr13
Isl2,+,55541148,55546178,chr9
Islr,-,58156263,58159221,chr9
Islr2,-,58196296,58204319,chr9
Ism1,+,139678177,139758581,chr2
Ism2,-,87278637,87299705,chr12
Isoc1,+,58659481,58679570,chr18
Isoc2a,+,4877052,4895716,chr7
Isoc2b,-,4844959,4866179,chr7
Ispd,+,36381449,36689503,chr12
Ist1,-,109671320,109693294,chr8
Isx,+,74873173,74893506,chr8
Isy1,-,87818447,87838759,chr6
Isyna1,+,70594480,70597290,chr8
Itch,+,155133480,155226855,chr2
Itfg1,-,85717556,85840949,chr8
Itfg2,-,128409443,128424910,chr6
Itfg3,-,26212691,26244242,chr17
Itga1,-,114958080,115101964,chr13
Itga10,+,96645583,96664519,chr3
Itga11,+,62677854,62783979,chr9
Itga2,-,114835911,114932041,chr13
Itga2b,-,102453296,102469883,chr11
Itga3,-,95044474,95076811,chr11
Itga4,+,79255425,79333114,chr2
Itga5,-,103344285,103366748,chr15
Itga6,+,71786938,71858427,chr2
Itga7,+,128933812,128958284,chr10
Itga8,-,12106659,12301920,chr2
Itga9,+,118606708,118901003,chr9
Itgad,+,128173945,128205503,chr7
Itgae,+,73090594,73147449,chr11
Itgal,+,127296259,127335137,chr7
Itgam,+,128062639,128118491,chr7
Itgav,+,83724396,83806917,chr2
Itgax,+,128129567,128150657,chr7
Itgb1,+,128685653,128733579,chr8
Itgb1bp1,-,21269805,21286237,chr12
Itgb1bp2,+,101449108,101453541,chrX
Itgb2,+,77530347,77565674,chr10
Itgb2l,-,96422297,96443614,chr16
Itgb3,+,104607999,104670471,chr11
Itgb3bp,-,99765401,99829118,chr4
Itgb4,+,115974724,116008411,chr11
Itgb5,+,33829664,33949338,chr16
Itgb6,-,60598291,60722603,chr2
Itgb7,-,102215994,102231935,chr15
Itgb8,-,119162802,119238276,chr12
Itgbl1,+,123660139,123974079,chr14
Itih1,-,30929179,30943289,chr14
Itih2,-,10094590,10130683,chr2
Itih3,-,30908573,30923587,chr14
Itih4,+,30886475,30901986,chr14
Itih5,+,10153542,10256529,chr2
Itk,-,46325147,46389515,chr11
Itln1,-,171518123,171535294,chr1
Itm2a,-,107397194,107403360,chrX
Itm2b,-,73362231,73385271,chr14
Itm2c,+,85894509,85908698,chr1
Itpa,+,130667840,130681614,chr2
Itpk1,-,102568582,102704869,chr12
Itpka,+,119742336,119751253,chr2
Itpkb,+,180330475,180423659,chr1
Itpkc,-,27207169,27228597,chr7
Itpr1,+,108213095,108551116,chr6
Itpr2,-,146108298,146502223,chr6
Itpr3,+,27057303,27122223,chr17
Itprip,-,47894595,47919299,chr19
Itpripl1,-,127138768,127143457,chr2
Itpripl2,-,118485111,118491975,chr7
Itsn1,+,91729370,91920579,chr16
Itsn2,+,4593007,4713952,chr12
Ivd,+,118861999,118881357,chr2
Ivl,-,92570899,92573735,chr3
Ivns1abp,+,151344497,151364445,chr1
Iws1,+,32067733,32104331,chr18
Iyd,+,3540278,3554877,chr10
Izumo1,+,45621810,45627242,chr7
Izumo1r,-,14885813,14903951,chr9
Izumo2,+,44708742,44719842,chr7
Izumo3,-,92144317,92147221,chr4
Izumo4,+,80702692,80705382,chr10
Jade1,+,41555733,41616864,chr3
Jade2,-,51813455,51857481,chr11
Jade3,+,20425687,20519939,chrX
Jag1,-,137081450,137116520,chr2
Jag2,-,112908589,112929495,chr12
Jagn1,+,113442516,113448229,chr6
Jak1,-,101151973,101265282,chr4
Jak2,+,29251802,29313080,chr19
Jak3,+,71676382,71690577,chr8
Jakmip1,+,37050856,37125298,chr5
Jakmip2,-,43531407,43687773,chr18
Jakmip3,+,138940729,139083976,chr7
Jam2,+,84774122,84826375,chr16
Jam3,-,27097383,27155421,chr9
Jarid2,+,44730773,44921643,chr13
Jazf1,-,52768067,53068624,chr6
Jchain,-,88519808,88527897,chr5
Jdp2,+,85599104,85639878,chr12
Jkamp,+,72085838,72101527,chr12
Jmjd1c,+,67127257,67256326,chr10
Jmjd4,+,59450044,59458567,chr11
Jmjd6,-,116837431,116843449,chr11
Jmjd7,+,120027482,120032604,chr2
Jmjd8,+,25829042,25831843,chr17
Jmy,-,93430096,93499808,chr13
Josd1,-,79674249,79687872,chr15
Josd2,+,44467979,44471658,chr7
Jph1,-,16994939,17097889,chr1
Jph2,-,163336241,163397993,chr2
Jph3,+,121730558,121791083,chr8
Jph4,-,55106825,55116935,chr14
Jpx,+,103493575,103506425,chrX
Jrk,-,74702411,74709322,chr15
Jrkl,-,13242789,13245741,chr9
Jsrp1,-,80808495,80813498,chr10
Jtb,+,90231596,90235840,chr3
Jun,-,95049035,95052222,chr4
Junb,-,84976908,84978748,chr8
Jund,+,70697738,70700616,chr8
Jup,-,100368855,100397790,chr11
Kalrn,-,33969072,34514027,chr16
Kank1,+,25237201,25434496,chr19
Kank2,-,21766772,21798546,chr9
Kank3,+,33810522,33822914,chr17
Kank4,-,98754891,98817537,chr4
Kank4os,+,98793767,98799037,chr4
Kansl1,-,104333228,104442291,chr11
Kansl1l,-,66719242,66817595,chr1
Kansl2,-,98517657,98534269,chr15
Kansl3,-,36335729,36369181,chr1
Kantr,-,152294823,152327493,chrX
Kap,-,133849854,133853667,chr6
Kars,-,111993438,112011354,chr8
Kat2a,-,100704745,100712467,chr11
Kat2b,+,53566970,53672721,chr17
Kat5,-,5603013,5610094,chr19
Kat6a,+,22859538,22943262,chr8
Kat6b,+,21499769,21672478,chr14
Kat7,-,95271852,95310246,chr11
Kat8,+,127912516,127925762,chr7
Katna1,+,7725999,7763150,chr10
Katnal1,-,148871583,148928647,chr5
Katnal2,-,76993199,77047296,chr18
Katnb1,+,95081200,95099874,chr8
Katnbl1,+,112379210,112414237,chr2
Kazald1,+,45076138,45079289,chr19
Kazn,-,142102389,142239401,chr4
Kbtbd11,+,15011024,15033332,chr8
Kbtbd12,-,88547721,88627448,chr6
Kbtbd13,-,65388683,65391652,chr9
Kbtbd2,-,56777524,56797813,chr6
Kbtbd3,+,4309742,4331732,chr9
Kbtbd4,+,90904785,90910560,chr2
Kbtbd6,+,79451834,79454816,chr14
Kbtbd7,+,79426510,79431038,chr14
Kbtbd8,+,95117879,95129793,chr6
Kcmf1,-,72841113,72899979,chr6
Kcna1,-,126636462,126645801,chr6
Kcna10,+,107183142,107195721,chr3
Kcna2,+,107101566,107115005,chr3
Kcna3,+,107036161,107038129,chr3
Kcna4,+,107290588,107298504,chr2
Kcna5,-,126532550,126535555,chr6
Kcna6,-,126708328,126740674,chr6
Kcna7,+,45405959,45411382,chr7
Kcnab1,+,65109367,65378225,chr3
Kcnab2,-,152390739,152477549,chr4
Kcnab3,+,69326257,69333041,chr11
Kcnb1,-,167095968,167188818,chr2
Kcnb2,+,15312451,15714214,chr1
Kcnc1,+,46396467,46438704,chr7
Kcnc2,+,112271122,112466304,chr10
Kcnc3,+,44590885,44604751,chr7
Kcnc4,-,107438302,107458898,chr3
Kcnd1,+,7823842,7836503,chrX
Kcnd2,+,21216108,21729805,chr6
Kcnd3,+,105452329,105674002,chr3
Kcnd3os,-,105448189,105452955,chr3
Kcne1,-,92346000,92359468,chr16
Kcne1l,-,142304752,142306198,chrX
Kcne2,+,92292388,92298133,chr16
Kcne3,+,100176669,100184869,chr7
Kcne4,+,78816948,78820025,chr1
Kcnf1,-,17172099,17176888,chr12
Kcng1,-,168261697,168269331,chr2
Kcng2,-,80294543,80364254,chr18
Kcng3,-,83585956,83631895,chr17
Kcng4,-,119623853,119635680,chr8
Kcnh1,+,192190776,192510159,chr1
Kcnh2,-,24319588,24351604,chr5
Kcnh3,+,99224975,99242817,chr15
Kcnh4,-,100740377,100759778,chr11
Kcnh5,-,74897216,75177332,chr12
Kcnh6,+,106008202,106034064,chr11
Kcnh7,-,62702945,63184287,chr2
Kcnh8,+,52602708,52979194,chr17
Kcnip1,-,33629340,33993193,chr11
Kcnip2,-,45792345,45816063,chr19
Kcnip3,-,127456497,127522094,chr2
Kcnip4,-,48389502,49285659,chr5
Kcnj1,+,32372417,32399194,chr9
Kcnj10,+,172341209,172374085,chr1
Kcnj11,-,46097122,46100764,chr7
Kcnj12,+,61022563,61073267,chr11
Kcnj13,-,87386283,87394729,chr1
Kcnj14,-,45816466,45824747,chr7
Kcnj15,+,95257557,95300258,chr16
Kcnj16,+,110968032,111027967,chr11
Kcnj2,+,111066163,111076825,chr11
Kcnj3,+,55435969,55598145,chr2
Kcnj4,-,79483713,79505241,chr15
Kcnj5,-,32314782,32344237,chr9
Kcnj6,-,94748682,94997696,chr16
Kcnj8,-,142564938,142571356,chr6
Kcnj9,-,172321032,172329263,chr1
Kcnk1,+,125995101,126030688,chr8
Kcnk10,-,98433993,98577940,chr12
Kcnk12,-,87745820,87797994,chr17
Kcnk13,+,99964498,100062682,chr12
Kcnk15,+,163853749,163858874,chr2
Kcnk16,-,20262755,20269162,chr14
Kcnk18,+,59219647,59237370,chr19
Kcnk2,-,189207929,189402273,chr1
Kcnk3,+,30588169,30625270,chr5
Kcnk4,-,6925689,6934515,chr19
Kcnk5,-,20140057,20181782,chr14
Kcnk6,-,29221927,29232522,chr7
Kcnk7,+,5704475,5707101,chr19
Kcnk9,-,72512118,72546279,chr15
Kcnma1,-,23298693,24004205,chr14
Kcnmb1,+,33963012,33973638,chr11
Kcnmb2,+,31902702,32200180,chr3
Kcnmb3,-,32472320,32491969,chr3
Kcnmb4,-,116417867,116473523,chr10
Kcnmb4os1,+,116418120,116421235,chr10
Kcnmb4os2,+,116473162,116474986,chr10
Kcnn1,-,70842048,70857008,chr8
Kcnn2,+,45560153,45685883,chr18
Kcnn3,+,89520163,89672494,chr3
Kcnn4,+,24370262,24385212,chr7
Kcnq1,+,143107253,143427042,chr7
Kcnq1ot1,-,143213110,143296547,chr7
Kcnq2,-,181075578,181135289,chr2
Kcnq3,-,65994914,66286224,chr15
Kcnq4,-,120697472,120747176,chr4
Kcnq5,-,21398402,21961942,chr1
Kcnrg,+,61607456,61612833,chr14
Kcns1,-,164163618,164171113,chr2
Kcns2,+,34837354,34843407,chr15
Kcns3,-,11090201,11150842,chr12
Kcnt1,+,25863794,25918273,chr2
Kcnt2,+,140246256,140610261,chr1
Kcnu1,+,25849622,25937934,chr8
Kcnv1,-,45106283,45114934,chr15
Kcnv2,+,27322618,27337179,chr19
Kcp,-,29482035,29507952,chr6
Kctd1,-,14968684,15151446,chr18
Kctd10,-,114363571,114380505,chr5
Kctd11,-,69878263,69880985,chr11
Kctd12,-,102976580,102982637,chr14
Kctd12b,-,153685153,153696280,chrX
Kctd13,+,126928878,126945609,chr7
Kctd14,+,97451333,97459557,chr7
Kctd15,-,34639015,34652841,chr7
Kctd16,+,40258360,40531184,chr18
Kctd17,+,78428563,78439303,chr15
Kctd18,-,57955100,57970084,chr1
Kctd19,-,105382806,105413502,chr8
Kctd2,+,115420125,115431274,chr11
Kctd20,+,28953215,28967937,chr17
Kctd21,+,97332322,97350216,chr7
Kctd3,-,188971097,189007840,chr1
Kctd4,+,75955002,75965217,chr14
Kctd5,-,24047719,24073485,chr17
Kctd6,+,8214080,8223569,chr14
Kctd7,+,130144887,130155808,chr5
Kctd8,-,69109284,69341709,chr5
Kctd9,+,67716097,67742310,chr14
Kdelc1,-,44106545,44118773,chr1
Kdelc2,+,53384022,53401867,chr9
Kdelr1,+,45872839,45883726,chr7
Kdelr2,+,143403819,143421904,chr5
Kdelr3,+,79516407,79527739,chr15
Kdf1,+,133518962,133530790,chr4
Kdm1a,-,136550532,136602723,chr4
Kdm1b,+,47043498,47085279,chr13
Kdm2a,-,4316146,4397077,chr19
Kdm2b,-,122870674,122989099,chr5
Kdm3a,-,71588969,71632917,chr6
Kdm3b,+,34777007,34839370,chr18
Kdm4a,-,118137003,118180043,chr4
Kdm4b,+,56326049,56402873,chr17
Kdm4c,+,74242496,74405864,chr4
Kdm4d,-,14462580,14500482,chr9
Kdm5a,+,120364098,120444574,chr6
Kdm5b,+,134560177,134632878,chr1
Kdm5c,+,152233226,152279099,chrX
Kdm5d,+,897787,943811,chrY
Kdm6a,+,18162666,18279358,chrX
Kdm6b,-,69398517,69413675,chr11
Kdm7a,-,39136619,39206773,chr6
Kdm8,+,125444619,125462268,chr7
Kdr,-,75933269,75978428,chr5
Kdsr,-,106720409,106759742,chr1
Keap1,-,21229729,21239332,chr9
Keg1,+,12695789,12719896,chr19
Kel,-,41686329,41704325,chr6
Kera,+,97607204,97613688,chr10
Khdc1a,+,21349676,21352199,chr1
Khdc1b,+,21383555,21386384,chr1
Khdc1c,+,21368330,21369743,chr1
Khdc3,+,73102397,73104443,chr9
Khdrbs1,-,129703168,129742303,chr4
Khdrbs2,+,32172805,32657738,chr1
Khdrbs3,+,68928419,69093518,chr15
Khk,+,30921894,30931246,chr5
Khnyn,+,55884968,55896781,chr14
Khsrp,-,57021048,57031507,chr17
Kidins220,+,24974931,25059697,chr12
Kif11,+,37376402,37421859,chr19
Kif12,-,63165636,63172131,chr4
Kif13a,-,46749087,46929718,chr13
Kif13b,+,64652530,64806296,chr14
Kif14,+,136467847,136530819,chr1
Kif15,+,122951080,123018733,chr9
Kif16b,-,142618344,142901464,chr2
Kif17,+,138262250,138301973,chr4
Kif18a,+,109280737,109341746,chr2
Kif18b,-,102905518,102925124,chr11
Kif19a,+,114765388,114790575,chr11
Kif1a,-,93015454,93101874,chr1
Kif1b,-,149176318,149307733,chr4
Kif1c,+,70700547,70731970,chr11
Kif20a,+,34624623,34633277,chr18
Kif20b,+,34922357,34975731,chr19
Kif21a,-,90933274,91049951,chr15
Kif21b,+,136131400,136178014,chr1
Kif22,-,127027730,127042420,chr7
Kif23,-,61917277,61946799,chr9
Kif24,-,41390747,41464848,chr4
Kif26a,+,112146207,112181747,chr12
Kif26b,+,178529124,178932857,chr1
Kif27,-,58287515,58354862,chr13
Kif2a,-,106960584,107022114,chr13
Kif2b,-,91575285,91577555,chr11
Kif2c,-,117159632,117182624,chr4
Kif3a,+,53567368,53604246,chr11
Kif3b,+,153291415,153333389,chr2
Kif3c,+,3365131,3406494,chr12
Kif4,+,100626064,100727271,chrX
Kif4-ps,+,101145608,101149273,chr12
Kif5a,-,127225694,127263363,chr10
Kif5b,-,6201004,6241524,chr18
Kif5c,+,49619313,49774778,chr2
Kif6,+,49615171,49909847,chr17
Kif7,-,79698097,79714186,chr7
Kif9,+,110476957,110525174,chr9
Kifap3,+,163779582,163917107,chr1
Kifc1,-,33875665,33890633,chr17
Kifc2,+,76660640,76668196,chr15
Kifc3,-,95099827,95142540,chr8
Kifc5b,+,26917090,26932579,chr17
Kin,+,10080611,10092701,chr2
Kir3dl1,+,136517998,136534308,chrX
Kir3dl2,-,136448106,136469041,chrX
Kirrel,-,87078591,87174747,chr3
Kirrel2,-,30447765,30457515,chr7
Kirrel3,+,34488730,35036307,chr9
Kis2,-,52742562,52744593,chrX
Kiss1,+,133327211,133329722,chr1
Kiss1r,+,79916970,79922272,chr10
Kit,+,75574986,75656721,chr5
Kitl,+,100015823,100100412,chr10
Kiz,+,146855888,146970089,chr2
Kl,+,150952606,150993817,chr5
Klb,+,65348410,65384003,chr5
Klc1,+,111758848,111807844,chr12
Klc2,-,5107745,5118408,chr19
Klc3,-,19394439,19404104,chr7
Klc4,-,46630630,46645144,chr17
Klf1,+,84901927,84905295,chr8
Klf10,-,38291463,38300711,chr15
Klf11,+,24651370,24662782,chr12
Klf12,-,99870639,100149796,chr14
Klf13,-,63886350,63938915,chr7
Klf14,-,30956020,30958990,chr6
Klf15,+,90462625,90475209,chr6
Klf16,-,80567120,80577296,chr10
Klf17,-,117756658,117765666,chr4
Klf2,+,72319061,72321654,chr8
Klf3,+,64803522,64830129,chr5
Klf4,-,55527136,55532475,chr4
Klf5,+,99298690,99313409,chr14
Klf6,+,5861488,5870393,chr13
Klf7,-,64035670,64121389,chr1
Klf8,+,153238044,153396134,chrX
Klf9,+,23141225,23166911,chr19
Klhdc1,+,69241831,69283961,chr12
Klhdc10,+,30401908,30455174,chr6
Klhdc2,+,69296680,69310687,chr12
Klhdc3,-,46674550,46680930,chr17
Klhdc4,-,121796307,121829569,chr8
Klhdc7a,-,139962172,139968026,chr4
Klhdc7b,+,89386890,89388708,chr15
Klhdc8a,+,132298625,132307357,chr1
Klhdc8b,-,108447638,108461581,chr9
Klhdc9,-,171358448,171360798,chr1
Klhl1,-,96105264,96519034,chr14
Klhl10,+,100441923,100457024,chr11
Klhl11,-,100462611,100472782,chr11
Klhl12,+,134455554,134490873,chr1
Klhl13,-,23219270,23365082,chrX
Klhl14,-,21550376,21652368,chr18
Klhl15,+,94234929,94273515,chrX
Klhl17,-,156229043,156234857,chr4
Klhl18,-,110425925,110476694,chr9
Klhl2,-,64739674,64849924,chr8
Klhl20,-,161088377,161131479,chr1
Klhl21,+,152008890,152017677,chr4
